id,epoch,style_id,century,style,type_id,type,name,description,author
1885,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Banquete de oficiales de la Compañía de la guardia cívica de san Jorge,1616. Óleo sobre tabla. 175 x 324 cm. Museo de Frans Hals. Haarlem. Holanda.,Frans Hals
1886,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Willem Coymans,1645. Óleo sobre lienzo. 77 x 64 cm. The National Gallery of Art. Washington. USA.,Frans Hals
1887,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,La mujer gitana,1628-1630. Óleo sobre tabla. 58 x 52 cm. Museo del Louvre. París. Francia.,Frans Hals
1888,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Jester with a Lute,Óleo sobre Tabla. 71 x 62 cm. Museo del Louvre. París. Francia.,Frans Hals
1889,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,The Laughing Cavalier,"1624. Óleo sobre lienzo. 86 x 69 cm. The Wallace Colletion, Londres. Reino Unido.",Frans Hals
1890,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Portrait of an Elderly Man,"1627-1630. Óleo sobre lienzo. 115,6 x 91,4 cm. Colección Frick. New York. USA.",Frans Hals
1891,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Portrait of a Man,"1660. Óleo sobre lienzo. 113 x 81,9 cm. Colección Frick. New York. USA.",Frans Hals
1892,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Portrait of a Woman,"1635. Óleo sobre lienzo. 116,5 x 93,3 cm. Colección Frick. New York. USA.",Frans Hals
2037,30.10 - Siglos XVI y XVII. Barroco 17.20.30 - Escuela flamenca. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.20.30,Escuela flamenca. Mitología y Alegorías,El sátiro y la familia de campesinos,"1620. Óleo sobre lienzo. 174 x 205 cm. Alte Pinakothek, Munich, Alemania.",Jacob Jordaens
2396,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Mujeres en la ventana,"1655-166. Óleo sobre lienzo. 127,7 x 106,1 cm. The National Gallery of Art. Washington. USA.",Bartolomé Esteban Murillo
2397,30.10 - Siglos XVI y XVII. Barroco 17.10.60 - Escuela española. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.10.60,Escuela española. Costumbres e Historia,El joven mendigo,"También conocido como:""Niño espulgándose"""". 1645. Óleo sobre lienzo. 134 x 100 cm. Museo del Louvre. París. Francia.",Bartolomé Esteban Murillo
2643,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,El Sacrificio de Isaac,"1635. Óleo sobre lienzo. 193 x 132,5 cm. Museo del Hermitage. San Petersburgo. Rusia.",Harmennsz van Rijn Rembrandt
2644,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,El Arcángel abandona a la familia de Tobías,1637. Óleo sobre tabla. 68 x 52 cm. Museo del Louvre. París. Francia.,Harmennsz van Rijn Rembrandt
2645,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Aristóteles contemplando el busto de Homero,"1653. Óleo sobre lienzo. 143,5 x 136,5 cm. The Metropolitan Museum of Art. New York. USA.",Harmennsz van Rijn Rembrandt
2646,30.10 - Siglos XVI y XVII. Barroco 17.40.30 - Escuela holandesa. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.40.30,Escuela holandesa. Mitología y Alegorías,Artemisa recibe las cenizas de Mausolo,"También conocido como:""Sofoniba recibe la copa envenenada"""". 1634. Óleo sobre lienzo. 142 x 153 cm. Museo del Prado. Madrid. España.",Harmennsz van Rijn Rembrandt
2647,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,Betsabé con la carta de David,1654. Óleo sobre lienzo. 142 x 142 cm. Museo del Louvre. París. Francia.,Harmennsz van Rijn Rembrandt
2648,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,Sansón cegado por los filisteos,1636. Óleo sobre lienzo. 206 x 276 cm. Stadelsches Kunstinstitut. Frankfurt. Alemania.,Harmennsz van Rijn Rembrandt
2649,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,David y Jonás,"1642. Óleo sobre tabla. 73 x 61,5 cm. Museo del Hermitage. San Petersburgo. Rusia.",Harmennsz van Rijn Rembrandt
2650,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,El descendimiento de la cruz,1634. Óleo sobre lienzo. 158 x 117 cm. Museo del Hermitage. San Petersburgo. Rusia.,Harmennsz van Rijn Rembrandt
2651,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,El festín de Baltasar,Aprox.1636. Óleo sobre lienzo. 167 x 209 cm. The National Gallery. Londres. Inglaterra.,Harmennsz van Rijn Rembrandt
2653,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,Sagrada Familia,1640. Óleo sobre tabla. 41 x 34 cm. Museo del Louvre. París. Francia.,Harmennsz van Rijn Rembrandt
2654,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Jan Six,1654. Óleo sobre lienzo. 112 x 102 cm. Collection Six. Amsterdam. Holanda.,Harmennsz van Rijn Rembrandt
2655,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,La novia judía,"1666. Óleo sobre lienzo. 121,5 x 166,5 cm. Rijksmuseum. Amsterdam. Holanda.",Harmennsz van Rijn Rembrandt
2656,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,Jeremías llorando la destrucción de Jerusalén,"1630. Óleo sobre tabla. 58,3 x 46,6 cm. Rijksmuseum. Amsterdam. Holanda.",Harmennsz van Rijn Rembrandt
2657,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,José y la mujer de Putifar,1655. Óleo sobre lienzo. 106 x 98 cm. The National Gallery of Art. Washington. USA.,Harmennsz van Rijn Rembrandt
2659,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Hombre con yelmo dorado,1650. Óleo sobre lienzo. 67 x 50 cm. Gemäldegalerie. Berlín. Alemania.,Harmennsz van Rijn Rembrandt
2660,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,Cornelis Anslo con su mujer,1641. Óleo sobre lienzo. 176 x 210 cm. Gemäldegalerie. Berlín. Alemania.,Harmennsz van Rijn Rembrandt
2661,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,La ronda de noche,"También conocido como:""La compañía del Capitan Frans Bannig Cocq"""" 1642. Óleo sobre lienzo. 363 x 437 cm. Rijksmuseum. Amsterdam. Holanda.",Harmennsz van Rijn Rembrandt
2662,30.10 - Siglos XVI y XVII. Barroco 17.40.70 - Escuela holandesa. Varios,30.1,Siglos XVI y XVII,Barroco,17.40.70,Escuela holandesa. Varios,Filósofo meditando,1632. Óleo sobre tabla. 28 x 34 cm. Museo del Louvre. París. Francia.,Harmennsz van Rijn Rembrandt
2663,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Autorretrato con caballete,1660. Óleo sobre lienzo. 111 x 90 cm. Museo del Louvre. París. Francia.,Harmennsz van Rijn Rembrandt
2664,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Mujer sujetando una pluma,"1660. Óleo sobre lienzo. 99,5 x 83 cm. The National Gallery of Art. Washington. USA.",Harmennsz van Rijn Rembrandt
2665,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,El comerciante Nicolaes Ruts,1631. Óleo sobre lienzo. 116 x 87 cm. Colección Frick. New York. USA.,Harmennsz van Rijn Rembrandt
2666,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,La erección de la cruz,"1633. Óleo sobre lienzo. 95,7 x 72,2 cm. Alte Pinakothek. Munich. Alemania.",Harmennsz van Rijn Rembrandt
2667,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,Resurrección de Lázaro,"1630-1631. Óleo sobre tabla.96 x 81,5 cm. Los Angeles County Museum of Art. Los Angeles. California. USA.",Harmennsz van Rijn Rembrandt
2669,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,El regreso del hijo pródigo,1668-1669. Óleo sobre lienzo. 262 x 205 cm. Museo del Hermitage. San Petersburgo. Rusia.,Harmennsz van Rijn Rembrandt
2671,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Autorretrato con camisa bordada,1640. Óleo sobre tabla. 102 x 80 cm. The National Gallery. Londres. Inglaterra.,Harmennsz van Rijn Rembrandt
2674,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Autorretrato,"1669. Óleo sobre lienzo. 86 x 70, cm. The National Gallery. Londres. Inglaterra.",Harmennsz van Rijn Rembrandt
2675,30.10 - Siglos XVI y XVII. Barroco 17.40.20 - Escuela holandesa. Religión,30.1,Siglos XVI y XVII,Barroco,17.40.20,Escuela holandesa. Religión,Susana en el baño,"1647. Óleo sobre tabla. 76,6 x 92,7 cm. Gemaeldegalerie. Berlín. Alemania.",Harmennsz van Rijn Rembrandt
2676,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Los síndicos de los pañeros,"1662. Óleo sobre lienzo. 191,5 x 279 cm. Rijksmuseum. Amsterdam. Holanda.",Harmennsz van Rijn Rembrandt
2677,30.10 - Siglos XVI y XVII. Barroco 17.40.40 - Escuela holandesa. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.40.40,Escuela holandesa. Paisajes y Vistas,Paisaje con molino,"1650. Óleo sobre lienzo. 87,5 x 105,5 cm. The National Gallery of Art. Washington. USA.",Harmennsz van Rijn Rembrandt
2736,30.10 - Siglos XVI y XVII. Barroco 17.20.30 - Escuela flamenca. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.20.30,Escuela flamenca. Mitología y Alegorías,Alegoría de las bendiciones de la paz,"1629-1630. Óleo sobre lienzo. 203,5 x 298 cm. The National Gallery. Londres. Inglaterra.",Pedro Pablo Rubens
2737,30.10 - Siglos XVI y XVII. Barroco 17.20.30 - Escuela flamenca. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.20.30,Escuela flamenca. Mitología y Alegorías,Baco,"1638-1640. Óleo sobre lienzo transferido a tabla. 191 x 161,3 cm. Museo del Hermitage. San Petersburgo. Rusia.",Pedro Pablo Rubens
2738,30.10 - Siglos XVI y XVII. Barroco 17.20.20 - Escuela flamenca. Religión,30.1,Siglos XVI y XVII,Barroco,17.20.20,Escuela flamenca. Religión,Daniel en la guarida del león,"1615. Óleo sobre lienzo. 224,3 x 330,4 cm. The National Gallery of Art. Washington. USA.",Pedro Pablo Rubens
2739,30.10 - Siglos XVI y XVII. Barroco 17.20.30 - Escuela flamenca. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.20.30,Escuela flamenca. Mitología y Alegorías,El jardín del amor,1630-1632. Óleo sobre lienzo. 198 x 283 cm. Museo del Prado. Madrid. España.,Pedro Pablo Rubens
2740,30.10 - Siglos XVI y XVII. Barroco 17.20.10 - Escuela flamenca. Retratos,30.1,Siglos XVI y XVII,Barroco,17.20.10,Escuela flamenca. Retratos,Helena Fourment,"1638. Óleo sobre lienzo. (176 x 83 cm). Kunsthistorisches Museum, Vienna, Austria.",Pedro Pablo Rubens
2741,30.10 - Siglos XVI y XVII. Barroco 17.20.10 - Escuela flamenca. Retratos,30.1,Siglos XVI y XVII,Barroco,17.20.10,Escuela flamenca. Retratos,Rubens con su mujer Helena Fourment y su hijo Pedro Pablo,"1635-1639. Óleo sobre tabla. 203,8 x 158,1 cm. The Metropolitan Museum of Art. New York. USA.",Pedro Pablo Rubens
2743,30.10 - Siglos XVI y XVII. Barroco 17.20.30 - Escuela flamenca. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.20.30,Escuela flamenca. Mitología y Alegorías,La unión de la tierra y el agua,"1618. Óleo sobre lienzo. 222,5 x 180,5 cm. Museo del Hermitage. San Petersburgo. Rusia.",Pedro Pablo Rubens
2745,30.10 - Siglos XVI y XVII. Barroco 17.40.40 - Escuela holandesa. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.40.40,Escuela holandesa. Paisajes y Vistas,The Jewish Cemetery,"1657. Óleo sobre lienzo. 141 x 182,9 cm. Instituto de Arte e Imagen de Detroit. Michigan. USA.",Jacob Isaacksz van Ruysdael
2746,30.10 - Siglos XVI y XVII. Barroco 17.40.40 - Escuela holandesa. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.40.40,Escuela holandesa. Paisajes y Vistas,Vista de Haarlem con campos de blanqueo,"1670-1675. Óleo sobre lienzo. 62,2 x 55,2 cm. Kunsthaus. Zurich. Suiza.",Jacob Isaacksz van Ruysdael
2925,30.10 - Siglos XVI y XVII. Barroco 17.20.10 - Escuela flamenca. Retratos,30.1,Siglos XVI y XVII,Barroco,17.20.10,Escuela flamenca. Retratos,"Carlos I, Rey de Inglaterra, Cazando",1635. Óleo sobre lienzo. 266 x 207 cm. Museo del Louvre. París. Francia.,Antón van Dyck
2926,30.10 - Siglos XVI y XVII. Barroco 17.20.10 - Escuela flamenca. Retratos,30.1,Siglos XVI y XVII,Barroco,17.20.10,Escuela flamenca. Retratos,Frans Snyders,"1620. Óleo sobre lienzo. 142,5 x 105,4 cm. Colección Frick. New York. USA.",Antón van Dyck
2927,30.10 - Siglos XVI y XVII. Barroco 17.20.10 - Escuela flamenca. Retratos,30.1,Siglos XVI y XVII,Barroco,17.20.10,Escuela flamenca. Retratos,Margareta Snyders,"1620. Óleo sobre lienzo. 130,7 x 99,3 cm. Colección Frick. New York. USA.",Antón van Dyck
2978,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,Alegoría de la pintura,"También conocida como""Taller del artista"""". 1662-1665. Óleo sobre lienzo. 120 x 110 cm. Kunsthistorisches Museum. Viena. Austria.",Jan Vermeer de Delft
2979,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,The Concert,"1665-1666. Óleo sobre lienzo. 72,5 x 64,7 cm. Museo Isabella Stewart Gardner. Boston. Massachussetts. USA.",Jan Vermeer de Delft
2980,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,The Geographer,"1668-1669. Óleo sobre lienzo. 52 x 45,5 cm. Stadelsches Kunstinstitut. Frankfurt. Alemania.",Jan Vermeer de Delft
2981,30.10 - Siglos XVI y XVII. Barroco 17.40.10 - Escuela holandesa. Retratos,30.1,Siglos XVI y XVII,Barroco,17.40.10,Escuela holandesa. Retratos,Muchacha con turbante,"1665-1666. Óleo sobre lienzo. 44,5 x 39 cm. Museo Mauritshuis. La Haya. Holanda.",Jan Vermeer de Delft
2984,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,La Encajera,1669-1670. Óleo sobre lienzo. 24 x 21 cm. Museo del Louvre. París. Francia.,Jan Vermeer de Delft
2985,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,Mujer escribiendo una carta en presencia de su criada,"1670. Óleo sobre tabla. 72,2 x 59,7 cm. Galeria Nacional. Dublin. Irlanda.",Jan Vermeer de Delft
2986,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,La lechera,"1660-1661. Óleo sobre lienzo. 45,5 x 41 cm. Rijksmuseum. Amsterdam. Holanda.",Jan Vermeer de Delft
2987,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,Mistress and Maid,"1667-1668. Óleo sobre lienzo. 90,2 x 78,7 cm. Colección Frick. New York. USA.",Jan Vermeer de Delft
2988,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,La lección de música,"1662-1665. Óleo sobre lienzo. 74,6 x 64,1 cm. Colección Real. Palacio de St James. Londres. Inglaterra.",Jan Vermeer de Delft
2989,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,The Procuress,1656. Óleo sobre lienzo. 143 x 130 cm. Gemäldegalerie de Dresde. Dresde. Alemania.,Jan Vermeer de Delft
2990,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,Soldado con muchacha sonriente,"1658. Óleo sobre lienzo. 49,2 x 44,4 cm. Colección Frick. New York. USA.",Jan Vermeer de Delft
2991,30.10 - Siglos XVI y XVII. Barroco 17.40.40 - Escuela holandesa. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.40.40,Escuela holandesa. Paisajes y Vistas,Callejuela de Delf,"1657-1658. Óleo sobre lienzo. 54,3 x 44 cm. Rijksmuseum. Amsterdam. Holanda.",Jan Vermeer de Delft
2992,30.10 - Siglos XVI y XVII. Barroco 17.40.40 - Escuela holandesa. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.40.40,Escuela holandesa. Paisajes y Vistas,Vista de Delft,"1660-1661. Óleo sobre lienzo. 96,5 x 115,7 cm. Museo Mauritshuis. La Haya. Holanda.",Jan Vermeer de Delft
2993,30.10 - Siglos XVI y XVII. Barroco 17.40.50 - Escuela holandesa. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.40.50,Escuela holandesa. Costumbres e Historia,A Woman Asleep,"1657. Óleo sobre lienzo. 87,6 x 76,5 cm. The Metropolitan Museum of Art. New York. USA.",Jan Vermeer de Delft
